Time,Distance_m,Alt_m,Err_Fwd_m,Err_Right_m,PWM_Roll,PWM_Pitch,PWM_Throttle,PWM_Yaw
146.9,9.24,100.34,9.24,0.12,1522,1050,1464,1513
147.0,7.2,100.4,7.2,0.12,1523,1350,1460,1515
147.1,7.2,100.4,7.2,0.12,1522,1050,1463,1514
147.2,5.22,100.46,5.22,0.13,1523,1368,1459,1517
147.3,5.22,100.46,5.22,0.13,1522,1050,1462,1515
147.4,5.22,100.46,5.22,0.13,1522,1050,1462,1515
147.5,3.28,100.55,3.28,0.12,1522,1388,1456,1522
147.6,3.28,100.55,3.28,0.12,1522,1050,1460,1517
147.7,1.39,100.61,1.39,0.13,1502,1857,1437,1544
147.8,1.39,100.61,1.39,0.13,1501,1478,1435,1524
147.9,1.39,100.61,1.39,0.13,1501,1478,1430,1524
148.0,0.47,100.65,-0.45,0.13,1502,1872,1422,1750
148.1,0.47,100.65,-0.45,0.13,1501,1506,1420,1750
148.2,2.15,100.68,-2.15,0.16,1509,1872,1433,1750
148.3,2.15,100.68,-2.15,0.16,1502,1532,1433,1750
148.4,2.15,100.68,-2.15,0.16,1502,1532,1433,1750
148.5,3.65,100.65,-3.59,0.65,1606,1843,1434,1750
148.6,3.65,100.65,-3.59,0.65,1509,1554,1433,1750
148.7,4.93,100.56,-4.22,2.55,1919,1689,1438,1750
148.8,4.93,100.56,-4.22,2.55,1538,1565,1433,1750
148.9,4.93,100.56,-4.22,2.55,1539,1565,1433,1750
149.0,6.03,100.42,-3.12,5.16,1950,1329,1442,1725
149.1,6.03,100.42,-3.12,5.16,1579,1549,1434,1750
149.2,6.95,100.25,-0.63,6.92,1950,1050,1445,1641
149.3,6.95,100.25,-0.63,6.92,1607,1512,1436,1750
149.4,6.95,100.25,-0.63,6.92,1607,1512,1436,1750
149.5,7.7,100.03,2.74,7.2,1666,1050,1450,1538
149.6,7.7,100.03,2.74,7.2,1613,1461,1438,1750
149.7,8.3,99.74,5.86,5.88,1330,1050,1457,1463
149.8,8.3,99.74,5.86,5.88,1594,1413,1442,1700
149.9,8.3,99.74,5.86,5.88,1595,1412,1442,1700
150.0,8.74,99.46,8.04,3.42,1067,1050,1460,1396
150.1,8.74,99.46,8.04,3.42,1559,1378,1446,1613
150.2,9.01,99.2,9.0,0.34,1050,1172,1463,1325
150.3,9.01,99.2,9.0,0.34,1513,1362,1449,1530
150.4,9.01,99.2,9.0,0.34,1513,1361,1449,1530
150.5,9.12,98.96,8.93,-1.83,1050,1374,1464,1342
150.6,9.12,98.96,8.93,-1.83,1480,1360,1453,1477
150.7,9.09,98.75,8.87,-2.0,1443,1374,1467,1461
150.8,9.09,98.75,8.87,-2.0,1477,1359,1456,1472
150.9,9.09,98.75,8.87,-2.0,1477,1359,1456,1472
151.0,8.94,98.53,8.84,-1.29,1630,1363,1470,1532
151.1,8.94,98.53,8.84,-1.29,1487,1357,1459,1489
151.2,8.7,98.32,8.69,-0.51,1654,1389,1472,1554
151.3,8.7,98.32,8.69,-0.51,1499,1358,1462,1508
151.4,8.7,98.32,8.69,-0.51,1499,1357,1462,1508
151.5,8.41,98.13,8.4,-0.34,1534,1418,1475,1517
151.6,8.41,98.13,8.4,-0.34,1501,1359,1465,1511
151.7,8.07,97.93,8.06,-0.49,1469,1433,1478,1490
151.8,8.07,97.93,8.06,-0.49,1499,1363,1468,1505
151.9,8.07,97.93,8.06,-0.49,1499,1362,1468,1505
152.0,7.69,97.78,7.67,-0.5,1497,1444,1479,1498
152.1,7.69,97.78,7.67,-0.5,1498,1366,1471,1503
152.2,7.27,97.64,7.27,-0.24,1553,1452,1480,1524
152.3,7.27,97.64,7.27,-0.24,1502,1371,1473,1509
152.4,7.27,97.64,7.27,-0.24,1502,1370,1474,1509
152.5,6.85,97.52,6.84,-0.15,1522,1461,1482,1515
152.6,6.85,97.52,6.84,-0.15,1504,1375,1476,1511
152.7,6.4,97.35,6.4,-0.06,1523,1471,1487,1517
152.8,6.4,97.35,6.4,-0.06,1505,1381,1479,1512
152.9,6.4,97.35,6.4,-0.06,1505,1380,1479,1512
153.0,5.93,97.21,5.93,0.03,1524,1479,1488,1520
153.1,5.93,97.21,5.93,0.03,1506,1386,1482,1515
153.2,5.46,97.1,5.46,0.1,1522,1487,1489,1522
153.3,5.46,97.1,5.46,0.1,1507,1392,1484,1517
153.4,5.46,97.1,5.46,0.1,1507,1391,1484,1517
153.5,4.99,97.01,4.99,0.17,1521,1492,1491,1524
153.6,4.99,97.01,4.99,0.17,1508,1397,1486,1519
153.7,4.52,96.91,4.52,0.23,1522,1498,1493,1528
153.8,4.52,96.91,4.52,0.23,1509,1404,1488,1521
153.9,4.52,96.91,4.52,0.23,1509,1403,1489,1521
154.0,4.06,96.83,4.05,0.21,1506,1503,1494,1517
154.1,4.06,96.83,4.05,0.21,1509,1409,1490,1520
154.2,3.61,96.79,3.6,0.28,1523,1507,1493,1533
154.3,3.61,96.79,3.6,0.28,1510,1415,1492,1524
154.4,3.16,96.78,3.14,0.33,1521,1513,1493,1538
154.5,3.16,96.78,3.14,0.33,1511,1422,1493,1528
154.6,3.16,96.78,3.14,0.33,1511,1421,1493,1528
154.7,2.72,96.79,2.7,0.33,1512,1516,1492,1532
154.8,2.72,96.79,2.7,0.33,1511,1427,1493,1529
154.9,2.3,96.87,2.27,0.34,1511,1519,1489,1536
155.0,2.3,96.87,2.27,0.34,1511,1433,1493,1531
155.1,2.3,96.87,2.27,0.34,1511,1433,1493,1531
155.2,1.89,96.97,1.86,0.36,1517,1522,1487,1550
155.3,1.89,96.97,1.86,0.36,1512,1439,1492,1536
155.4,1.51,97.08,1.47,0.36,1511,1523,1485,1551
155.5,1.51,97.08,1.47,0.36,1512,1445,1491,1541
155.6,1.51,97.08,1.47,0.36,1512,1444,1492,1541
155.7,1.16,97.24,1.09,0.38,1517,1525,1462,1582
155.8,1.16,97.24,1.09,0.38,1512,1450,1465,1552
155.9,0.86,97.39,0.75,0.42,1520,1523,1451,1638
156.0,0.86,97.39,0.75,0.42,1513,1455,1454,1577
156.1,0.86,97.39,0.75,0.42,1513,1455,1450,1577
156.2,0.64,97.54,0.44,0.47,1523,1521,1435,1750
156.3,0.64,97.54,0.44,0.47,1514,1459,1438,1635
156.4,0.57,97.62,0.19,0.54,1529,1513,1428,1750
156.5,0.57,97.62,0.19,0.54,1515,1463,1427,1750
156.6,0.57,97.62,0.19,0.54,1515,1463,1422,1750
156.7,0.67,97.65,0.03,0.67,1544,1497,1416,1750
156.8,0.67,97.65,0.03,0.67,1517,1465,1412,1750
156.9,0.87,97.62,0.11,0.86,1558,1449,1409,1750
157.0,0.87,97.62,0.11,0.86,1520,1464,1402,1750
157.1,0.87,97.62,0.11,0.86,1520,1464,1397,1750
157.2,1.09,97.5,0.42,1.0,1550,1397,1399,1651
157.3,1.09,97.5,0.42,1.0,1523,1459,1388,1750
157.4,1.3,97.28,0.86,0.97,1516,1365,1397,1540
157.5,1.3,97.28,0.86,0.97,1522,1453,1380,1737
157.6,1.3,97.28,0.86,0.97,1522,1453,1375,1737
157.7,1.48,96.96,1.28,0.75,1475,1362,1390,1467
157.8,1.48,96.96,1.28,0.75,1519,1446,1369,1660
157.9,1.65,96.51,1.61,0.36,1436,1374,1412,1399
158.0,1.65,96.51,1.61,0.36,1513,1441,1389,1585
158.1,1.65,96.51,1.61,0.36,1513,1440,1388,1585
158.2,1.65,96.51,1.65,-0.13,1409,1433,1387,1347
158.3,1.65,96.51,1.65,-0.13,1506,1440,1386,1517
158.4,1.65,96.51,1.61,-0.38,1451,1448,1385,1391
158.5,1.65,96.51,1.61,-0.38,1502,1440,1384,1481
158.6,1.65,96.51,1.61,-0.38,1502,1440,1383,1481
158.7,1.91,94.73,1.9,-0.16,1551,1377,1498,1570
158.8,1.91,94.73,1.9,-0.16,1506,1435,1409,1507
158.9,1.91,94.73,1.91,0.01,1541,1433,1408,1577
159.0,1.91,94.73,1.91,0.01,1508,1434,1408,1527
159.1,1.91,94.73,1.91,0.01,1508,1434,1407,1527
159.2,1.93,93.37,1.92,0.21,1552,1431,1496,1588
159.3,1.93,93.37,1.92,0.21,1511,1434,1427,1544
159.4,1.93,93.37,1.93,0.11,1489,1432,1427,1502
159.5,1.93,93.37,1.93,0.11,1510,1433,1426,1532
159.6,1.93,93.37,1.93,0.11,1510,1433,1426,1532
159.7,1.86,91.87,1.85,0.13,1514,1449,1523,1519
159.8,1.86,91.87,1.85,0.13,1510,1434,1448,1529
159.9,1.86,91.87,1.86,0.07,1496,1433,1449,1501
160.0,1.86,91.87,1.86,0.07,1509,1433,1449,1521
160.1,1.86,91.87,1.86,0.07,1509,1433,1449,1521
160.2,1.69,90.44,1.68,0.2,1538,1471,1542,1564
160.3,1.69,90.44,1.68,0.2,1511,1435,1470,1533
160.4,1.69,90.44,1.68,0.2,1511,1435,1471,1533
160.5,1.69,90.44,1.68,0.2,1511,1435,1471,1533
160.6,1.69,90.44,1.68,0.2,1511,1435,1471,1533
160.7,1.45,89.26,1.43,0.25,1521,1488,1530,1550
161.5,1.45,89.26,1.43,0.25,1512,1438,1466,1538
161.6,1.45,89.26,1.44,0.2,1501,1437,1462,1510
161.7,1.45,89.26,1.44,0.2,1511,1438,1458,1530
161.8,1.45,89.26,1.44,0.2,1511,1438,1453,1530
161.9,1.17,88.27,1.14,0.27,1526,1503,1513,1568
162.0,1.17,88.27,1.14,0.27,1512,1442,1460,1541
162.1,1.17,88.27,1.14,0.25,1508,1441,1456,1527
162.2,1.17,88.27,1.14,0.25,1512,1442,1451,1537
162.3,1.17,88.27,1.14,0.25,1512,1442,1447,1537
162.4,0.87,87.39,0.81,0.31,1525,1512,1500,1605
162.5,0.87,87.39,0.81,0.31,1513,1447,1452,1556
162.6,0.87,87.39,0.82,0.28,1507,1444,1447,1528
162.7,0.87,87.39,0.82,0.28,1513,1446,1443,1548
162.8,0.87,87.39,0.82,0.28,1513,1446,1438,1548
162.9,0.58,86.71,0.48,0.33,1525,1520,1478,1704
163.0,0.58,86.71,0.48,0.33,1514,1451,1440,1593
163.1,0.58,86.71,0.5,0.3,1506,1446,1435,1537
163.2,0.58,86.71,0.5,0.3,1513,1451,1430,1577
163.3,0.58,86.71,0.5,0.3,1513,1451,1426,1577
163.4,0.45,86.03,0.18,0.41,1538,1520,1465,1750
163.5,0.45,86.03,0.18,0.41,1515,1456,1427,1747
163.6,0.45,86.03,0.22,0.39,1511,1446,1422,1663
163.7,0.45,86.03,0.22,0.39,1515,1455,1417,1723
163.8,0.45,86.03,0.22,0.39,1515,1455,1412,1723
163.9,0.58,85.34,-0.0,0.58,1555,1503,1453,1750
164.0,0.58,85.34,-0.0,0.58,1518,1458,1413,1750
164.1,0.58,85.34,0.19,0.55,1511,1415,1408,1631
164.2,0.58,85.34,0.19,0.55,1517,1455,1403,1750
164.3,0.58,85.34,0.19,0.55,1517,1455,1398,1750
164.4,0.83,84.47,0.31,0.77,1564,1429,1450,1750
164.5,0.83,84.47,0.31,0.77,1521,1453,1402,1750
164.6,0.96,83.98,0.62,0.73,1514,1388,1429,1548
164.7,0.96,83.98,0.62,0.73,1520,1449,1399,1739
164.8,0.96,83.98,0.62,0.73,1521,1449,1394,1739
164.9,1.06,83.48,0.9,0.54,1480,1386,1422,1454
165.0,1.06,83.48,0.9,0.54,1518,1444,1392,1657
165.1,1.13,82.92,1.09,0.27,1458,1403,1423,1395
165.2,1.13,82.92,1.09,0.27,1514,1441,1390,1583
165.3,1.13,82.92,1.09,0.27,1514,1441,1385,1583
165.4,1.18,82.28,1.18,-0.01,1454,1423,1422,1366
165.5,1.18,82.28,1.18,-0.01,1510,1439,1384,1521
165.6,1.19,81.54,1.19,-0.09,1492,1437,1427,1447
165.7,1.19,81.54,1.19,-0.09,1508,1439,1385,1500
165.8,1.19,81.54,1.19,-0.09,1508,1439,1380,1500
165.9,1.19,80.77,1.19,-0.02,1523,1438,1425,1529
166.0,1.19,80.77,1.19,-0.02,1509,1439,1382,1508
166.1,1.18,79.96,1.17,0.13,1543,1444,1430,1597
166.2,1.18,79.96,1.17,0.13,1512,1439,1384,1534
166.3,1.18,79.96,1.17,0.13,1512,1439,1379,1534
166.4,1.13,79.11,1.11,0.22,1531,1450,1429,1581
166.5,1.13,79.11,1.11,0.22,1513,1439,1381,1547
166.6,1.09,78.23,1.07,0.23,1515,1449,1434,1541
166.7,1.09,78.23,1.07,0.23,1513,1440,1385,1545
166.8,1.09,78.23,1.07,0.23,1513,1440,1380,1545
166.9,1.03,77.31,1.01,0.21,1509,1453,1435,1516
167.0,1.03,77.31,1.01,0.21,1513,1440,1383,1537
167.1,0.95,76.36,0.93,0.22,1515,1457,1440,1537
167.2,0.95,76.36,0.93,0.22,1513,1441,1388,1537
167.3,0.95,76.36,0.93,0.22,1513,1441,1383,1537
167.4,0.88,75.38,0.84,0.24,1518,1459,1442,1553
167.5,0.88,75.38,0.84,0.24,1514,1442,1388,1541
167.6,0.8,74.36,0.75,0.29,1523,1462,1449,1583
167.7,0.8,74.36,0.75,0.29,1514,1444,1393,1553
167.8,0.8,74.36,0.75,0.29,1514,1443,1389,1553
167.9,0.72,73.36,0.65,0.31,1520,1465,1449,1592
168.0,0.72,73.36,0.65,0.31,1515,1445,1394,1564
168.1,0.64,72.4,0.56,0.31,1516,1464,1452,1588
168.2,0.64,72.4,0.56,0.31,1515,1446,1399,1571
168.3,0.64,72.4,0.56,0.31,1515,1446,1394,1571
168.4,0.57,71.47,0.47,0.33,1518,1465,1450,1633
168.5,0.57,71.47,0.47,0.33,1515,1447,1399,1589
168.6,0.53,70.53,0.39,0.35,1520,1464,1455,1699
168.7,0.53,70.53,0.39,0.35,1516,1448,1404,1620
168.8,0.53,70.53,0.39,0.35,1516,1448,1399,1620
168.9,0.5,69.6,0.33,0.38,1521,1462,1455,1750
169.0,0.5,69.6,0.33,0.38,1516,1449,1404,1668
169.1,0.5,68.65,0.3,0.4,1521,1455,1461,1750
169.2,0.5,68.65,0.3,0.4,1517,1450,1409,1721
169.3,0.5,68.65,0.3,0.4,1517,1450,1404,1721
169.4,0.52,67.73,0.31,0.42,1521,1448,1459,1750
169.5,0.52,67.73,0.31,0.42,1517,1449,1409,1750
169.6,0.57,66.84,0.4,0.41,1515,1430,1463,1685
169.7,0.57,66.84,0.4,0.41,1517,1448,1413,1734
169.8,0.57,66.84,0.4,0.41,1517,1448,1409,1734
169.9,0.63,65.97,0.52,0.35,1503,1421,1460,1559
170.0,0.63,65.97,0.52,0.35,1516,1446,1412,1684
170.1,0.68,65.11,0.64,0.23,1492,1420,1464,1475
170.2,0.68,65.11,0.64,0.23,1514,1444,1417,1624
170.3,0.68,65.11,0.64,0.23,1514,1444,1412,1624
170.4,0.73,64.25,0.72,0.12,1490,1428,1464,1450
170.5,0.73,64.25,0.72,0.12,1513,1443,1416,1575
170.6,0.76,63.39,0.76,0.04,1496,1434,1468,1459
170.7,0.76,63.39,0.76,0.04,1512,1442,1420,1542
170.8,0.76,62.57,0.76,0.06,1515,1441,1469,1530
170.9,0.76,62.57,0.76,0.06,1512,1442,1424,1538
171.0,0.76,62.57,0.76,0.06,1512,1442,1419,1538
171.1,0.76,61.73,0.74,0.15,1531,1445,1469,1600
171.2,0.76,61.73,0.74,0.15,1513,1442,1423,1556
171.3,0.74,60.92,0.7,0.23,1530,1451,1471,1616
171.4,0.74,60.92,0.7,0.23,1515,1442,1426,1573
171.5,0.74,60.92,0.7,0.23,1515,1442,1422,1573
171.6,0.71,60.13,0.66,0.26,1521,1450,1469,1581
171.7,0.71,60.13,0.66,0.26,1515,1443,1425,1576
171.8,0.68,59.37,0.64,0.24,1510,1449,1470,1527
171.9,0.68,59.37,0.64,0.24,1515,1443,1428,1562
172.0,0.68,59.37,0.64,0.24,1515,1443,1424,1562
172.1,0.63,58.65,0.58,0.24,1517,1454,1466,1557
172.2,0.63,58.65,0.58,0.24,1515,1444,1426,1560
172.3,0.6,57.95,0.53,0.28,1524,1456,1467,1603
172.4,0.6,57.95,0.53,0.28,1516,1444,1427,1573
172.5,0.6,57.95,0.53,0.28,1516,1444,1423,1573
172.6,0.56,57.26,0.46,0.32,1524,1458,1464,1638
172.7,0.56,57.26,0.46,0.32,1516,1445,1425,1591
172.8,0.53,56.6,0.39,0.35,1523,1459,1463,1679
172.9,0.53,56.6,0.39,0.35,1517,1446,1426,1616
173.0,0.53,56.6,0.39,0.35,1517,1446,1421,1616
173.1,0.52,55.92,0.36,0.37,1519,1453,1461,1696
173.2,0.52,55.92,0.36,0.37,1517,1446,1423,1639
173.3,0.52,55.23,0.35,0.38,1521,1450,1463,1750
173.4,0.52,55.23,0.35,0.38,1517,1447,1424,1675
173.5,0.52,55.23,0.35,0.38,1517,1447,1420,1675
173.6,0.54,54.57,0.37,0.39,1520,1442,1459,1750
173.7,0.54,54.57,0.37,0.39,1518,1446,1421,1702
173.8,0.57,53.9,0.42,0.38,1515,1434,1460,1712
173.9,0.57,53.9,0.42,0.38,1518,1445,1422,1705
174.0,0.57,53.9,0.42,0.38,1518,1445,1418,1705
174.1,0.61,53.19,0.51,0.34,1509,1426,1459,1626
174.2,0.61,53.19,0.51,0.34,1517,1444,1419,1683
174.3,0.65,52.51,0.6,0.25,1498,1424,1459,1535
174.4,0.65,52.51,0.6,0.25,1516,1442,1420,1640
174.5,0.65,52.51,0.6,0.25,1516,1442,1416,1640
174.6,0.68,51.84,0.66,0.18,1501,1431,1455,1528
174.7,0.68,51.84,0.66,0.18,1515,1441,1417,1608
174.8,0.7,51.19,0.68,0.15,1508,1435,1455,1541
174.9,0.7,51.19,0.68,0.15,1514,1441,1418,1589
175.0,0.7,51.19,0.68,0.15,1514,1441,1413,1589
175.1,0.7,50.59,0.68,0.17,1518,1440,1448,1575
175.2,0.7,50.59,0.68,0.17,1515,1440,1413,1585
175.3,0.7,49.97,0.67,0.21,1523,1444,1449,1595
175.4,0.7,49.97,0.67,0.21,1515,1441,1413,1588
175.5,0.7,49.97,0.67,0.21,1515,1441,1409,1588
175.6,0.69,49.34,0.65,0.24,1523,1445,1445,1593
175.7,0.69,49.34,0.65,0.24,1516,1441,1409,1589
175.8,0.67,48.68,0.63,0.24,1516,1444,1447,1552
175.9,0.67,48.68,0.63,0.24,1516,1441,1410,1579
176.0,0.67,48.68,0.63,0.24,1516,1441,1405,1579
176.1,0.65,48.02,0.6,0.26,1521,1448,1443,1570
176.2,0.65,48.02,0.6,0.26,1516,1441,1406,1576
176.3,0.64,47.32,0.56,0.3,1523,1448,1446,1585
176.4,0.64,47.32,0.56,0.3,1517,1442,1407,1579
176.5,0.64,47.32,0.56,0.3,1517,1441,1402,1579
176.6,0.62,46.59,0.52,0.35,1528,1452,1445,1623
176.7,0.62,46.59,0.52,0.35,1518,1442,1404,1592
176.8,0.61,45.86,0.48,0.38,1525,1451,1446,1634
176.9,0.61,45.86,0.48,0.38,1518,1443,1406,1604
177.0,0.61,45.86,0.48,0.38,1518,1443,1401,1604
177.1,0.61,45.14,0.45,0.41,1525,1448,1443,1659
177.2,0.61,45.14,0.45,0.41,1519,1443,1402,1620
177.3,0.62,44.43,0.44,0.43,1523,1443,1444,1676
177.4,0.62,44.43,0.44,0.43,1519,1443,1404,1636
177.5,0.62,44.43,0.44,0.43,1519,1443,1399,1636
177.6,0.63,43.74,0.45,0.44,1522,1441,1439,1718
177.7,0.63,43.74,0.45,0.44,1520,1443,1400,1659
177.8,0.66,43.02,0.49,0.44,1519,1434,1442,1714
177.9,0.66,43.02,0.49,0.44,1520,1442,1401,1675
178.0,0.66,43.02,0.49,0.44,1520,1442,1397,1675
178.1,0.69,42.31,0.56,0.41,1513,1428,1438,1675
178.2,0.69,42.31,0.56,0.41,1519,1441,1398,1675
178.3,0.72,41.58,0.64,0.32,1501,1422,1441,1591
178.4,0.72,41.58,0.64,0.32,1518,1439,1400,1651
178.5,0.72,41.58,0.64,0.32,1518,1439,1395,1651
178.6,0.75,40.84,0.71,0.25,1502,1425,1438,1570
178.7,0.75,40.84,0.71,0.25,1517,1438,1397,1627
178.8,0.77,40.13,0.74,0.2,1506,1431,1438,1568
178.9,0.77,40.13,0.74,0.2,1516,1438,1398,1611
179.0,0.77,40.13,0.74,0.2,1516,1437,1393,1611
179.1,0.77,39.42,0.75,0.18,1513,1435,1434,1582
179.2,0.77,39.42,0.75,0.18,1516,1437,1394,1602
179.3,0.76,38.69,0.73,0.2,1520,1441,1437,1602
179.4,0.76,38.69,0.73,0.2,1516,1437,1396,1602
179.5,0.76,38.69,0.73,0.2,1516,1437,1391,1602
179.6,0.74,37.93,0.72,0.19,1516,1441,1436,1573
179.7,0.74,37.93,0.72,0.19,1516,1437,1393,1594
179.8,0.71,37.15,0.68,0.2,1519,1444,1439,1573
179.9,0.71,37.15,0.68,0.2,1517,1438,1395,1588
180.0,0.71,37.15,0.68,0.2,1517,1438,1391,1588
180.1,0.69,36.33,0.66,0.22,1520,1443,1439,1571
180.2,0.69,36.33,0.66,0.22,1517,1438,1394,1583
180.3,0.66,35.51,0.61,0.25,1523,1447,1442,1577
180.4,0.66,35.51,0.61,0.25,1517,1438,1397,1581
180.5,0.66,35.51,0.61,0.25,1517,1438,1392,1581
180.6,0.64,34.7,0.58,0.28,1525,1446,1440,1589
180.7,0.64,34.7,0.58,0.28,1518,1439,1395,1584
180.8,0.63,33.88,0.53,0.34,1530,1448,1443,1616
180.9,0.63,33.88,0.53,0.34,1519,1439,1398,1593
181.0,0.63,33.88,0.53,0.34,1519,1439,1393,1593
181.1,0.62,33.08,0.5,0.37,1526,1448,1440,1619
181.2,0.62,33.08,0.5,0.37,1519,1440,1396,1600
181.3,0.62,32.24,0.47,0.41,1528,1446,1446,1646
181.4,0.62,32.24,0.47,0.41,1520,1440,1399,1614
181.5,0.62,32.24,0.47,0.41,1520,1440,1394,1614
181.6,0.63,31.37,0.46,0.43,1524,1441,1446,1648
181.7,0.63,31.37,0.46,0.43,1521,1440,1398,1623
181.8,0.65,30.48,0.47,0.45,1525,1439,1452,1693
181.9,0.65,30.48,0.47,0.45,1521,1440,1402,1643
182.0,0.65,30.48,0.47,0.45,1521,1440,1398,1643
182.1,0.68,29.59,0.5,0.47,1524,1433,1451,1707
182.2,0.68,29.59,0.5,0.47,1521,1439,1402,1662
182.3,0.71,28.69,0.55,0.45,1517,1429,1456,1695
182.4,0.71,28.69,0.55,0.45,1521,1438,1407,1671
182.5,0.71,28.69,0.55,0.45,1521,1438,1402,1671
182.6,0.73,27.75,0.62,0.4,1511,1423,1459,1651
182.7,0.73,27.75,0.62,0.4,1521,1437,1407,1665
182.8,0.77,26.82,0.7,0.33,1506,1420,1463,1599
182.9,0.77,26.82,0.7,0.33,1520,1436,1412,1646
183.0,0.77,26.82,0.7,0.33,1520,1436,1408,1646
183.1,0.78,25.96,0.74,0.26,1505,1427,1459,1584
183.2,0.78,25.96,0.74,0.26,1519,1435,1412,1629
183.3,0.79,25.13,0.76,0.22,1510,1429,1461,1580
183.4,0.79,25.13,0.76,0.22,1518,1434,1415,1615
183.5,0.79,25.13,0.76,0.22,1518,1434,1411,1615
183.6,0.78,24.36,0.75,0.2,1514,1436,1457,1582
183.7,0.78,24.36,0.75,0.2,1518,1434,1414,1605
183.8,0.76,23.61,0.73,0.21,1520,1439,1459,1590
183.9,0.76,23.61,0.73,0.21,1518,1435,1416,1601
184.0,0.76,23.61,0.73,0.21,1518,1434,1412,1601
184.1,0.75,22.85,0.71,0.23,1522,1439,1457,1584
184.2,0.75,22.85,0.71,0.23,1518,1435,1414,1596
184.3,0.72,22.04,0.68,0.23,1520,1442,1463,1570
184.4,0.72,22.04,0.68,0.23,1519,1435,1418,1589
184.5,0.72,22.04,0.68,0.23,1519,1435,1414,1589
184.6,0.7,21.25,0.65,0.26,1524,1441,1460,1579
184.7,0.7,21.25,0.65,0.26,1519,1435,1417,1586
184.8,0.68,20.43,0.61,0.3,1528,1444,1466,1590
184.9,0.68,20.43,0.61,0.3,1520,1436,1420,1587
185.0,0.68,20.43,0.61,0.3,1520,1436,1416,1587
185.1,0.66,19.61,0.57,0.34,1528,1445,1464,1600
185.2,0.66,19.61,0.57,0.34,1520,1436,1419,1591
185.3,0.64,18.86,0.51,0.38,1529,1448,1464,1626
185.4,0.64,18.86,0.51,0.38,1521,1437,1422,1601
185.5,0.64,18.86,0.51,0.38,1521,1437,1418,1601
185.6,0.63,18.11,0.47,0.43,1532,1446,1462,1662
185.7,0.63,18.11,0.47,0.43,1522,1437,1420,1618
185.8,0.64,17.4,0.43,0.47,1531,1445,1462,1709
185.9,0.64,17.4,0.43,0.47,1523,1438,1422,1644
186.0,0.64,17.4,0.43,0.47,1523,1438,1418,1644
186.1,0.67,16.71,0.44,0.51,1530,1436,1458,1730
186.2,0.67,16.71,0.44,0.51,1523,1438,1419,1669
186.3,0.7,16.04,0.48,0.51,1525,1430,1459,1735
186.4,0.7,16.04,0.48,0.51,1523,1437,1421,1687
186.5,0.74,15.36,0.56,0.48,1517,1419,1460,1686
186.6,0.74,15.36,0.56,0.48,1523,1436,1422,1687
186.7,0.74,15.36,0.56,0.48,1523,1436,1418,1687
186.8,0.78,14.7,0.67,0.4,1506,1412,1457,1608
186.9,0.78,14.7,0.67,0.4,1522,1434,1419,1664
187.0,0.82,14.02,0.76,0.31,1503,1414,1458,1572
187.1,0.82,14.02,0.76,0.31,1521,1432,1420,1638
187.2,0.82,14.02,0.76,0.31,1521,1432,1416,1638
187.3,0.84,13.36,0.8,0.25,1509,1424,1455,1580
187.4,0.84,13.36,0.8,0.25,1520,1431,1417,1621
187.5,0.85,12.68,0.82,0.22,1513,1426,1456,1576
187.6,0.85,12.68,0.82,0.22,1520,1431,1418,1608
187.7,0.85,12.68,0.82,0.22,1520,1431,1414,1608
187.8,0.84,12.0,0.81,0.23,1522,1433,1454,1597
188.0,0.84,12.0,0.81,0.23,1520,1431,1415,1605
188.1,0.83,11.3,0.8,0.23,1519,1434,1456,1576
188.2,0.83,11.3,0.8,0.23,1520,1431,1417,1597
188.3,0.83,11.3,0.8,0.23,1520,1431,1412,1597
188.4,0.81,10.6,0.77,0.24,1522,1437,1453,1574
188.5,0.81,10.6,0.77,0.24,1520,1431,1414,1590
188.6,0.78,9.88,0.73,0.27,1525,1439,1456,1578
188.7,0.78,9.88,0.73,0.27,1520,1432,1416,1587
188.8,0.78,9.88,0.73,0.27,1520,1431,1411,1587
188.9,0.74,9.15,0.68,0.29,1526,1442,1454,1579
189.0,0.74,9.15,0.68,0.29,1521,1432,1413,1585
189.1,0.71,8.46,0.63,0.33,1528,1443,1454,1589
189.2,0.71,8.46,0.63,0.33,1521,1433,1414,1586
189.3,0.71,8.46,0.63,0.33,1522,1433,1410,1586
189.4,0.68,7.78,0.56,0.38,1534,1447,1450,1628
189.5,0.68,7.78,0.56,0.38,1522,1434,1411,1598
189.6,0.67,7.13,0.51,0.43,1532,1445,1449,1641
189.7,0.67,7.13,0.51,0.43,1523,1434,1412,1610
189.8,0.67,7.13,0.51,0.43,1523,1434,1407,1610
189.9,0.67,6.41,0.48,0.47,1532,1440,1449,1661
190.0,0.67,6.41,0.48,0.47,1524,1434,1409,1625
190.1,0.69,5.65,0.47,0.51,1533,1438,1454,1713
190.2,0.69,5.65,0.47,0.51,1525,1435,1411,1650
190.3,0.69,5.65,0.47,0.51,1525,1435,1407,1650
190.4,0.72,4.94,0.49,0.53,1529,1429,1448,1721
190.5,0.72,4.94,0.49,0.53,1525,1434,1408,1670
190.6,0.76,4.21,0.55,0.52,1525,1422,1452,1715
190.7,0.76,4.21,0.55,0.52,1525,1433,1410,1683
190.8,0.76,4.21,0.55,0.52,1525,1433,1406,1683
190.9,0.8,3.5,0.64,0.48,1515,1414,1447,1668
